Time (s),Target Freq (Hz),Commanded Vel (raw),Measured Pos (raw),Measured Vel (raw),Measured Load (raw)
14.079746723175049,1.086656113465627,53,399214,59,0
14.14374327659607,1.089322636524836,53,399271,54,4
14.20773696899414,1.0919890403747559,53,399321,46,37
14.271750926971436,1.0946562886238098,53,399367,52,4
14.335740804672241,1.09732253352801,53,399427,59,0
14.39973759651184,1.0999890665213268,53,399483,54,1
14.46375298500061,1.1026563743750255,54,399537,53,2
14.527740001678467,1.105322500069936,54,399590,52,36
14.591733455657959,1.1079888939857483,54,399625,28,128
14.65573239326477,1.110655516386032,54,399647,22,176
14.719738006591797,1.113322416941325,54,399671,27,173
14.783743858337402,1.115989327430725,54,399718,53,81
14.847729682922363,1.1186554034550986,54,399817,113,-11
14.911736011505127,1.1213223338127136,54,399900,73,0
14.975739240646362,1.1239891350269318,55,399961,59,0
15.03972578048706,1.1266552408536277,55,400018,56,3
15.103725910186768,1.1293219129244485,55,400070,50,49
15.167724132537842,1.13198850552241,55,400113,49,13
15.231722354888916,1.1346550981203714,55,400175,62,1
15.295723915100098,1.1373218297958374,55,400233,58,0
15.359719514846802,1.1399883131186166,55,400289,56,2
15.423718929290771,1.1426549553871155,55,400345,54,24
15.487724304199219,1.1453218460083008,56,400385,30,130
15.551727533340454,1.147988647222519,56,400405,21,175
15.615716457366943,1.1506548523902893,56,400433,29,173
15.67972207069397,1.153321752945582,56,400480,49,94
15.743719100952148,1.1559882958730063,56,400576,113,-11
15.807724714279175,1.158655196428299,56,400667,79,0
15.871713876724243,1.1613214115301767,56,400732,63,1
15.935713768005371,1.1639880736668904,56,400792,57,2
15.999725818634033,1.1666552424430847,57,400847,51,45
16.063708305358887,1.1693211793899536,57,400897,54,1
16.127711534500122,1.1719879806041718,57,400962,63,0
16.19171166419983,1.174654652674993,57,401023,59,0
16.255706787109375,1.1773211161295571,57,401082,57,5
16.31970763206482,1.1799878180027008,57,401132,41,102
16.383715629577637,1.1826548178990683,57,401157,26,168
16.447702884674072,1.1853209535280862,58,401180,23,211
16.51170825958252,1.1879878441492715,58,401216,38,172
16.575703382492065,1.190654307603836,58,401292,98,-19
16.63970446586609,1.193321019411087,58,401408,96,0
16.703704595565796,1.195987691481908,58,401481,69,0
16.767704248428345,1.1986543436845145,58,401543,61,4
16.831708431243896,1.2013211846351624,58,401602,57,39
16.895719528198242,1.2039883136749268,58,401650,51,3
16.959696054458618,1.2066540022691092,59,401716,64,1
17.023696660995483,1.2093206942081451,59,401776,60,1
17.087705612182617,1.2119877338409424,59,401834,59,5
17.15169596672058,1.2146539986133575,59,401886,44,115
17.215697288513184,1.2173207203547158,59,401909,25,193
